# t[s]	Prec [mm]
87559200	0.0000
87562800	0.0000
87566400	0.0000
87570000	0.0000
87573600	0.0000
87577200	0.0000
87580800	0.0000
87584400	0.0000
87588000	0.0000
87591600	0.0000
87595200	0.0000
87598800	0.0000
87602400	0.0000
87606000	0.0000
87609600	0.0031
87613200	0.0000
87616800	0.0000
87620400	0.0000
87624000	0.0000
87627600	0.0000
87631200	0.0000
87634800	0.0000
87638400	0.0000
87642000	0.0000
87645600	0.0047
87649200	0.0047
87652800	0.0047
87656400	0.0047
87660000	0.0063
87663600	0.0063
87667200	0.0063
87670800	0.0063
87674400	0.0063
87678000	0.0173
87681600	0.1382
87685200	0.2921
87688800	0.7349
87692400	0.9642
87696000	0.0431
87699600	0.0007
87703200	0.0007
87706800	0.0007
87710400	0.0007
87714000	0.0008
87717600	0.0011
87721200	0.0036
87724800	0.0062
87728400	0.0111
87732000	0.0162
87735600	0.0230
87739200	0.0332
87742800	0.0414
87746400	0.0519
87750000	0.0539
87753600	0.0586
87757200	0.0594
87760800	0.0633
87764400	0.0637
87768000	0.0656
87771600	0.0665
87775200	0.0671
87778800	0.0676
87782400	0.1595
87786000	0.0025
87789600	0.0038
87793200	0.0042
87796800	0.0042
87800400	0.0042
87804000	0.0043
87807600	0.0100
87811200	0.0333
87814800	0.0833
87818400	0.1575
87822000	0.2403
87825600	0.3259
87829200	0.4073
87832800	0.4889
87836400	0.5731
87840000	0.6487
87843600	0.7112
87847200	0.7933
87850800	0.8257
87854400	0.9831
87858000	1.0819
87861600	1.0948
87865200	1.1590
87868800	0.5022
87872400	0.0275
87876000	0.0435
87879600	0.0550
87883200	0.0595
87886800	0.0634
87890400	0.0674
87894000	0.0697
87897600	0.0783
87901200	0.0878
87904800	0.0954
87908400	0.1041
87912000	0.1072
87915600	0.1089
87919200	0.1149
87922800	0.1205
87926400	0.1288
87930000	0.1345
87933600	0.1355
87937200	0.1384
87940800	0.1392
87944400	0.1394
87948000	0.1394
87951600	0.1395
87955200	0.0000
87958800	0.0000
87962400	0.0000
87966000	0.0000
87969600	0.0000
87973200	0.0000
87976800	0.0000
87980400	0.0000
87984000	0.0000
87987600	0.0000
87991200	0.0000
87994800	0.0000
87998400	0.0000
88002000	0.0000
88005600	0.0000
88009200	0.0000
88012800	0.0000
88016400	0.0000
88020000	0.0000
88023600	0.0000
88027200	0.0000
88030800	0.0000
88034400	0.0000
88038000	0.0000
88041600	0.0000
88045200	0.0000
88048800	0.0000
88052400	0.0000
88056000	0.0000
88059600	0.0000
88063200	0.0000
88066800	0.0000
88070400	0.0000
88074000	0.0000
88077600	0.0000
88081200	0.0000
88084800	0.0000
88088400	0.0000
88092000	0.0000
88095600	0.0000
88099200	0.0000
88102800	0.0000
88106400	0.0000
88110000	0.0000
88113600	0.0000
88117200	0.0000
88120800	0.0000
88124400	0.0000
88128000	0.0000
88131600	0.0000
88135200	0.0000
88138800	0.0000
88142400	0.0000
88146000	0.0000
88149600	0.0000
88153200	0.0000
88156800	0.0000
88160400	0.0000
88164000	0.0000
88167600	0.0000
88171200	0.0000
88174800	0.0000
88178400	0.0000
88182000	0.0000
88185600	0.0000
88189200	0.0000
88192800	0.0000
88196400	0.0000
88200000	0.0000
88203600	0.0000
88207200	0.0000
88210800	0.0000
88214400	0.0000
88218000	0.0000
88221600	0.0000
88225200	0.0000
88228800	0.0000
88232400	0.0000
88236000	0.0000
88239600	0.0000
88243200	0.0000
88246800	0.0000
88250400	0.0000
88254000	0.0000
88257600	0.0000
88261200	0.0000
88264800	0.0000
88268400	0.0000
88272000	0.0000
88275600	0.0000
88279200	0.0000
88282800	0.0000
88286400	0.0000
88290000	0.0000
88293600	0.0000
88297200	0.0000
88300800	0.0004
88304400	0.0001
88308000	0.0001
88311600	0.0001
88315200	0.0001
88318800	0.0001
88322400	0.0001
88326000	0.0001
88329600	0.0001
88333200	0.0001
88336800	0.0004
88340400	0.0009
88344000	0.0164
88347600	0.1325
88351200	0.2547
88354800	0.3029
88358400	0.3103
88362000	0.3109
88365600	0.3114
88369200	0.3114
88372800	0.3117
88376400	0.3118
88380000	0.3118
88383600	0.3118
88387200	0.4208
88390800	0.0000
88394400	0.0000
88398000	0.0000
88401600	0.0000
88405200	0.0000
88408800	0.0001
88412400	0.0027
88416000	0.0433
88419600	0.1011
88423200	0.1582
88426800	0.1707
88430400	0.1819
88434000	0.2023
88437600	0.2064
88441200	0.2167
88444800	0.2266
88448400	0.2623
88452000	0.3377
88455600	0.3997
88459200	0.4464
88462800	0.4630
88466400	0.4717
88470000	0.4882
88473600	0.0000
88477200	0.0000
88480800	0.0000
88484400	0.0000
88488000	0.0000
88491600	0.0000
88495200	0.0000
88498800	0.0000
88502400	0.0000
88506000	0.0000
88509600	0.0000
88513200	0.0000
88516800	0.0000
88520400	0.0000
88524000	0.0000
88527600	0.0000
88531200	0.0000
88534800	0.0000
88538400	0.0000
88542000	0.0000
88545600	0.0000
88549200	0.0000
88552800	0.0000
88556400	0.0000
88560000	0.0000
88563600	0.0000
88567200	0.0000
88570800	0.0000
88574400	0.0000
88578000	0.0000
88581600	0.0000
88585200	0.0000
88588800	0.0000
88592400	0.0000
88596000	0.0000
88599600	0.0000
88603200	0.0000
88606800	0.0000
88610400	0.0000
88614000	0.0000
88617600	0.0000
88621200	0.0000
88624800	0.0000
88628400	0.0000
88632000	0.0000
88635600	0.0000
88639200	0.0000
88642800	0.0000
88646400	0.3000
88650000	0.0000
88653600	0.0000
88657200	0.0000
88660800	0.0000
88664400	0.0000
88668000	0.0000
88671600	0.0000
88675200	0.0000
88678800	0.0000
88682400	0.0000
88686000	0.0000
88689600	0.0000
88693200	0.0000
88696800	0.0000
88700400	0.0000
88704000	0.0000
88707600	0.0000
88711200	0.0000
88714800	0.0000
88718400	0.0000
88722000	0.0000
88725600	0.0000
88729200	0.0000
88732800	0.0000
88736400	0.0000
88740000	0.0000
88743600	0.0000
88747200	0.0000
88750800	0.0000
88754400	0.0000
88758000	0.0000
88761600	0.0000
88765200	0.0000
88768800	0.0000
88772400	0.0000
88776000	0.0000
88779600	0.0000
88783200	0.0000
88786800	0.0000
88790400	0.0000
88794000	0.0000
88797600	0.0000
88801200	0.0000
88804800	0.0000
88808400	0.0000
88812000	0.0000
88815600	0.0000
88819200	0.2532
88822800	0.0000
88826400	0.0000
88830000	0.0000
88833600	0.0000
88837200	0.0000
88840800	0.0000
88844400	0.0000
88848000	0.0000
88851600	0.0000
88855200	0.0003
88858800	0.0011
88862400	0.0015
88866000	0.0015
88869600	0.0818
88873200	0.1655
88876800	0.2060
88880400	0.2125
88884000	0.2125
88887600	0.2128
88891200	0.2128
88894800	0.2128
88898400	0.2128
88902000	0.2128
88905600	0.0387
88909200	0.0000
88912800	0.0000
88916400	0.0000
88920000	0.0000
88923600	0.0000
88927200	0.0000
88930800	0.0000
88934400	0.0001
88938000	0.0023
88941600	0.0034
88945200	0.0043
88948800	0.0043
88952400	0.0043
88956000	0.0045
88959600	0.0050
88963200	0.0331
88966800	0.0407
88970400	0.0412
88974000	0.0415
88977600	0.0429
88981200	0.0444
88984800	0.0446
88988400	0.0446
88992000	0.0000
88995600	0.0000
88999200	0.0000
89002800	0.0000
89006400	0.0000
89010000	0.0000
89013600	0.0000
89017200	0.0000
89020800	0.0000
89024400	0.0000
89028000	0.0000
89031600	0.0000
89035200	0.0000
89038800	0.0000
89042400	0.0000
89046000	0.0000
89049600	0.0000
89053200	0.0000
89056800	0.0000
89060400	0.0000
89064000	0.0000
89067600	0.0000
89071200	0.0000
89074800	0.0000
89078400	0.0000
89082000	0.0000
89085600	0.0000
89089200	0.0000
89092800	0.0000
89096400	0.0000
89100000	0.0000
89103600	0.0000
89107200	0.0000
89110800	0.0000
89114400	0.0000
89118000	0.0000
89121600	0.0000
89125200	0.0000
89128800	0.0000
89132400	0.0000
89136000	0.0000
89139600	0.0000
89143200	0.0000
89146800	0.0000
89150400	0.0000
89154000	0.0000
89157600	0.0000
89161200	0.0000
89164800	0.1075
89168400	0.0000
89172000	0.0000
89175600	0.0000
89179200	0.0000
89182800	0.0000
89186400	0.0000
89190000	0.0000
89193600	0.0000
89197200	0.0000
89200800	0.0000
89204400	0.0000
89208000	0.0002
89211600	0.0005
89215200	0.0327
89218800	0.0441
89222400	0.0664
89226000	0.0686
89229600	0.0686
89233200	0.0820
89236800	0.0823
89240400	0.0823
89244000	0.0823
89247600	0.0823
89251200	0.0000
89254800	0.0000
89258400	0.0000
89262000	0.0000
89265600	0.0000
89269200	0.0000
89272800	0.0000
89276400	0.0000
89280000	0.0000
89283600	0.0000
89287200	0.0000
89290800	0.0000
89294400	0.0000
89298000	0.0000
89301600	0.0000
89305200	0.0000
89308800	0.0000
89312400	0.0000
89316000	0.0000
89319600	0.0000
89323200	0.0000
89326800	0.0000
89330400	0.0000
89334000	0.0000
89337600	0.0000
89341200	0.0000
89344800	0.0000
89348400	0.0000
89352000	0.0000
89355600	0.0000
89359200	0.0000
89362800	0.0000
89366400	0.0000
89370000	0.0000
89373600	0.0000
89377200	0.0000
89380800	0.0000
89384400	0.0000
89388000	0.0000
89391600	0.0000
89395200	0.0000
89398800	0.0000
89402400	0.0000
89406000	0.0000
89409600	0.0000
89413200	0.0000
89416800	0.0000
89420400	0.0000
89424000	0.0012
89427600	0.0000
89431200	0.0000
89434800	0.0000
89438400	0.0000
89442000	0.0000
89445600	0.0000
89449200	0.0000
89452800	0.0000
89456400	0.0000
89460000	0.0001
89463600	0.0004
89467200	0.0016
89470800	0.0026
89474400	0.0061
89478000	0.0386
89481600	0.0767
89485200	0.1322
89488800	0.1859
89492400	0.1887
89496000	0.1887
89499600	0.1888
89503200	0.1929
89506800	0.1957
89510400	0.0000
89514000	0.0000
89517600	0.0000
89521200	0.0000
89524800	0.0000
89528400	0.0000
89532000	0.0000
89535600	0.0000
89539200	0.0000
89542800	0.0000
89546400	0.0000
89550000	0.0000
89553600	0.0000
89557200	0.0000
89560800	0.0000
89564400	0.0000
89568000	0.0000
89571600	0.0000
89575200	0.0000
89578800	0.0000
89582400	0.0000
89586000	0.0000
89589600	0.0000
89593200	0.0000
89596800	0.0000
89600400	0.0000
89604000	0.0000
89607600	0.0000
89611200	0.0000
89614800	0.0000
89618400	0.0000
89622000	0.0000
89625600	0.0000
89629200	0.0000
89632800	0.0000
89636400	0.0000
89640000	0.0000
89643600	0.0000
89647200	0.0000
89650800	0.0000
89654400	0.0000
89658000	0.0000
89661600	0.0000
89665200	0.0000
89668800	0.0000
89672400	0.0000
89676000	0.0000
89679600	0.0000
89683200	0.0000
89686800	0.0000
89690400	0.0000
89694000	0.0000
89697600	0.0000
89701200	0.0000
89704800	0.0000
89708400	0.0000
89712000	0.0000
89715600	0.0000
89719200	0.0000
89722800	0.0000
89726400	0.0000
89730000	0.0000
89733600	0.0000
89737200	0.0000
89740800	0.0000
89744400	0.0000
89748000	0.0000
89751600	0.0000
89755200	0.0000
89758800	0.0000
89762400	0.0000
89766000	0.0000
89769600	0.0000
89773200	0.0000
89776800	0.0000
89780400	0.0000
89784000	0.0000
89787600	0.0000
89791200	0.0000
89794800	0.0000
89798400	0.0000
89802000	0.0000
89805600	0.0000
89809200	0.0000
89812800	0.0000
89816400	0.0000
89820000	0.0000
89823600	0.0000
89827200	0.0000
89830800	0.0000
89834400	0.0000
89838000	0.0000
89841600	0.0000
89845200	0.0000
89848800	0.0000
89852400	0.0000
89856000	0.0000
89859600	0.0000
89863200	0.0000
89866800	0.0000
89870400	0.0000
89874000	0.0000
89877600	0.0000
89881200	0.0000
89884800	0.0000
89888400	0.0000
89892000	0.0000
89895600	0.0000
89899200	0.0000
89902800	0.0000
89906400	0.0000
89910000	0.0000
89913600	0.0000
89917200	0.0000
89920800	0.0000
89924400	0.0000
89928000	0.0000
89931600	0.0000
89935200	0.0000
89938800	0.0000
89942400	0.0000
89946000	0.0000
89949600	0.0000
89953200	0.0000
89956800	0.0000
89960400	0.0000
89964000	0.0000
89967600	0.0000
89971200	0.0000
89974800	0.0000
89978400	0.0000
89982000	0.0000
89985600	0.0000
89989200	0.0000
89992800	0.0000
89996400	0.0000
90000000	0.0000
90003600	0.0000
90007200	0.0000
90010800	0.0000
90014400	0.0000
90018000	0.0000
90021600	0.0000
90025200	0.0000
90028800	0.0000
90032400	0.0000
90036000	0.0000
90039600	0.0000
90043200	0.0000
90046800	0.0000
90050400	0.0000
90054000	0.0000
90057600	0.0000
90061200	0.0000
90064800	0.0000
90068400	0.0000
90072000	0.0000
90075600	0.0000
90079200	0.0000
90082800	0.0000
90086400	0.0000
90090000	0.0000
90093600	0.0000
90097200	0.0000
90100800	0.0000
90104400	0.0000
90108000	0.0000
90111600	0.0000
90115200	0.0000
90118800	0.0000
90122400	0.0000
90126000	0.0000
90129600	0.0000
90133200	0.0000
90136800	0.0000
90140400	0.0000
90144000	0.0000
90147600	0.0000
90151200	0.0000
90154800	0.0000
90158400	0.0000
90162000	0.0000
90165600	0.0000
90169200	0.0000
90172800	0.0000
90176400	0.0000
90180000	0.0000
90183600	0.0000
90187200	0.0000
90190800	0.0000
90194400	0.0000
90198000	0.0000
90201600	0.0000
90205200	0.0000
90208800	0.0000
90212400	0.0000
90216000	0.0000
90219600	0.0000
90223200	0.0000
90226800	0.0000
90230400	0.0000
90234000	0.0000
90237600	0.0000
90241200	0.0000
90244800	0.0000
90248400	0.0000
90252000	0.0000
90255600	0.0000
90259200	0.0000
90262800	0.0000
90266400	0.0000
90270000	0.0000
90273600	0.0000
90277200	0.0000
90280800	0.0000
90284400	0.0000
90288000	0.0000
90291600	0.0000
90295200	0.0000
90298800	0.0000
90302400	0.0000
90306000	0.0000
90309600	0.0000
90313200	0.0000
90316800	0.0000
90320400	0.0000
90324000	0.0000
90327600	0.0000
90331200	0.0000
90334800	0.0000
90338400	0.0000
90342000	0.0000
90345600	0.0000
90349200	0.0000
90352800	0.0000
90356400	0.0000
90360000	0.0000
90363600	0.0000
90367200	0.0000
90370800	0.0000
90374400	0.0000
90378000	0.0000
90381600	0.0000
90385200	0.0000
90388800	0.0000
90392400	0.0000
90396000	0.0000
90399600	0.0000
90403200	0.0000
90406800	0.0000
90410400	0.0000
90414000	0.0000
90417600	0.0000
90421200	0.0000
90424800	0.0000
90428400	0.0000
90432000	0.0000
90435600	0.0000
90439200	0.0000
90442800	0.0000
90446400	0.0000
90450000	0.0000
90453600	0.0000
90457200	0.0000
90460800	0.0000
90464400	0.0000
90468000	0.0000
90471600	0.0000
90475200	0.0000
90478800	0.0000
90482400	0.0000
90486000	0.0000
90489600	0.0000
90493200	0.0000
90496800	0.0000
90500400	0.0000
90504000	0.0000
90507600	0.0000
90511200	0.0000
90514800	0.0000
90518400	0.0000
90522000	0.0000
90525600	0.0000
90529200	0.0000
90532800	0.0000
90536400	0.0000
90540000	0.0000
90543600	0.0000
90547200	0.0000
90550800	0.0000
90554400	0.0000
90558000	0.0000
90561600	0.0000
90565200	0.0000
90568800	0.0000
90572400	0.0000
90576000	0.0000
90579600	0.0000
90583200	0.0000
90586800	0.0000
90590400	0.0000
90594000	0.0000
90597600	0.0000
90601200	0.0000
90604800	0.0000
90608400	0.0000
90612000	0.0000
90615600	0.0000
90619200	0.0000
90622800	0.0000
90626400	0.0000
90630000	0.0000
90633600	0.0000
90637200	0.0000
90640800	0.0000
90644400	0.0000
90648000	0.0000
90651600	0.0000
90655200	0.0000
90658800	0.0000
90662400	0.0000
90666000	0.0000
90669600	0.0000
90673200	0.0000
90676800	0.0000
90680400	0.0000
90684000	0.0000
90687600	0.0000
90691200	0.0000
90694800	0.0000
90698400	0.0000
90702000	0.0000
90705600	0.0000
90709200	0.0000
90712800	0.0000
90716400	0.0000
90720000	0.0000
90723600	0.0000
90727200	0.0000
90730800	0.0000
90734400	0.0000
90738000	0.0000
90741600	0.0000
90745200	0.0000
90748800	0.0000
90752400	0.0000
90756000	0.0000
90759600	0.0000
90763200	0.0000
90766800	0.0000
90770400	0.0000
90774000	0.0000
90777600	0.0000
90781200	0.0000
90784800	0.0000
90788400	0.0000
90792000	0.0000
90795600	0.0000
90799200	0.0000
90802800	0.0000
90806400	2.3372
90810000	0.0000
90813600	0.0000
90817200	0.0000
90820800	0.0000
90824400	0.0000
90828000	0.0000
90831600	0.0003
90835200	0.0221
90838800	0.0431
90842400	0.0613
90846000	0.0752
90849600	0.0990
90853200	0.1470
90856800	0.4724
90860400	1.8693
90864000	3.1372
90867600	4.0062
90871200	4.0873
90874800	4.0879
90878400	4.0882
90882000	4.0888
90885600	4.0888
90889200	4.0888
90892800	0.4896
90896400	0.0000
90900000	0.0000
90903600	0.0000
90907200	0.0007
90910800	0.0030
90914400	0.0126
90918000	0.0256
90921600	0.0345
90925200	0.0426
90928800	0.0471
90932400	0.0503
90936000	0.0531
90939600	0.0574
90943200	0.0616
90946800	0.0664
90950400	0.0702
90954000	0.0764
90957600	0.0842
90961200	0.1047
90964800	0.1217
90968400	0.1308
90972000	0.1327
90975600	0.1348
90979200	1.1912
90982800	0.0006
90986400	0.0006
90990000	0.0006
90993600	0.0006
90997200	0.0006
91000800	0.0012
91004400	0.0260
91008000	0.0594
91011600	0.0731
91015200	0.0943
91018800	0.1123
91022400	0.1302
91026000	0.1385
91029600	0.1433
91033200	0.1433
91036800	0.1433
91040400	0.1433
91044000	0.1433
91047600	0.1433
91051200	0.1457
91054800	0.1723
91058400	0.2448
91062000	0.3481
91065600	0.0645
91069200	0.0122
91072800	0.0300
91076400	0.0483
91080000	0.0619
91083600	0.0700
91087200	0.0747
91090800	0.0889
91094400	0.1101
91098000	0.1302
91101600	0.1433
91105200	0.1492
91108800	0.1510
91112400	0.1514
91116000	0.1514
91119600	0.1514
91123200	0.1514
91126800	0.1514
91130400	0.1514
91134000	0.1514
91137600	0.1514
91141200	0.1514
91144800	0.1514
91148400	0.1514
91152000	0.0000
91155600	0.0000
91159200	0.0000
91162800	0.0000
91166400	0.0000
91170000	0.0000
91173600	0.0000
91177200	0.0000
91180800	0.0000
91184400	0.0000
91188000	0.0000
91191600	0.0000
91195200	0.0000
91198800	0.0000
91202400	0.0000
91206000	0.0000
91209600	0.0000
91213200	0.0000
91216800	0.0000
91220400	0.0000
91224000	0.0000
91227600	0.0000
91231200	0.0000
91234800	0.0000
91238400	0.0000
91242000	0.0000
91245600	0.0000
91249200	0.0000
91252800	0.0000
91256400	0.0000
91260000	0.0000
91263600	0.0000
91267200	0.0000
91270800	0.0000
91274400	0.0000
91278000	0.0000
91281600	0.0000
91285200	0.0000
91288800	0.0000
91292400	0.0000
91296000	0.0000
91299600	0.0000
91303200	0.0000
91306800	0.0000
91310400	0.0000
91314000	0.0000
91317600	0.0000
91321200	0.0000
91324800	0.0000
91328400	0.0000
91332000	0.0000
91335600	0.0000
91339200	0.0000
91342800	0.0000
91346400	0.0000
91350000	0.0000
91353600	0.0000
91357200	0.0000
91360800	0.0000
91364400	0.0000
91368000	0.0000
91371600	0.0000
91375200	0.0000
91378800	0.0000
91382400	0.0000
91386000	0.0000
91389600	0.0000
91393200	0.0000
91396800	0.0000
91400400	0.0000
91404000	0.0000
91407600	0.0000
91411200	0.0000
91414800	0.0000
91418400	0.0000
91422000	0.0000
91425600	0.0000
91429200	0.0000
91432800	0.0000
91436400	0.0000
91440000	0.0000
91443600	0.0000
91447200	0.0000
91450800	0.0000
91454400	0.0000
91458000	0.0000
91461600	0.0000
91465200	0.0000
91468800	0.0000
91472400	0.0000
91476000	0.0000
91479600	0.0000
91483200	0.0000
91486800	0.0000
91490400	0.0000
91494000	0.0000
